,title,category,author_name,dates,num comments,num views
692,"TWICE tops billboard 200 with 'With YOU-th', sets new records in their 10th year",News,Alec06,03/04/2024,13,"5,087"
693,"'Exhuma' surpasses 6 million viewers, cast and director express gratitude",News,Alec06,03/04/2024,1,"4,618"
694,Moon Hee Jun and Soyul reveal second child Hee-woo on 'The Return of Superman',News,Alec06,03/04/2024,7,"21,855"
695,ILLIT's Minju draws attention for her eye-catching beauty as a rookie idol,News,Janie-Reign,03/04/2024,38,"9,126"
696,Sky-high celebrity appearance fees on variety programs astonish netizens,News,Janie-Reign,03/04/2024,26,"22,227"
697,TWICE's Nayeon steals the spotlight with her irresistible 'cat ear' look,News,Janie-Reign,03/04/2024,14,"10,953"
698,IU graciously invites an American 'Grandpa Uaena' to her concert,News,Janie-Reign,03/04/2024,72,"15,076"
699,TXT(TOMORROW X TOGETHER) releases a new teaser for their next EP comeback,Teaser,Reza-Tiran,03/04/2024,3,"2,878"
700,Han So Hee abruptly yells at audience member to be quiet at a Boucheron party in Paris,News,Janie-Reign,03/04/2024,79,"71,660"
701,Panda Fu Bao receives final gift on her last public appearance in Korea before departing for China,News,Janie-Reign,03/04/2024,19,"16,408"
702,RIIZE makes guest appearance at IU's concert and debuts new hairstyles signaling comeback,News,Janie-Reign,03/04/2024,9,"9,913"
703,"BLACKPINK's ROSÉ and JISOO are the First Female Soloists to Surpass 900,000 Album Sales on Circle Chart",News,MomoDancer,03/04/2024,35,"4,750"
704,Oh My Girl's YooA dazzles in gorgeous concept photos for 1st single 'Borderline',News,Janie-Reign,03/04/2024,7,"3,294"
705,TWICE reveals smooth moving version choreography video for 'One Spark',Teaser,Janie-Reign,03/04/2024,5,"3,952"
706,"BTS's V (Kim Taehyung) to Release New Digital Single ""FRI(END)S"" on Friday, March 15",News,YeontanNews,03/03/2024,36,"8,349"
707,"Dive into ILLIT's world with the brand film for their debut mini album, 'Super Real Me'",Teaser,Janie-Reign,03/03/2024,16,"3,693"
708,BoA set to return with new single,News,Alec06,03/03/2024,5,"4,199"
709,Paul Kim transforms into a surgeon in teaser for 'Blooming Just For You',Teaser,Alec06,03/03/2024,3,"4,025"
710,Lee Hyori reveals her real birthday,News,Alec06,03/03/2024,24,"15,573"
711,Lee Jong Suk spotted at IU’s concert,News,Alec06,03/03/2024,15,"33,025"
712,Nam Gyu Ri discusses her new release: 'No chance to sing for 13 years',News,Alec06,03/03/2024,0,"3,040"
713,"Former EXID’s Hani mourns the late Shinsadong Tiger: 'A truly good person, I miss you'",News,Alec06,03/03/2024,10,"6,055"
714,"Song Joong Ki shares insights from 'My Name is Loh Kiwan', reflects on connection to Lee Sun Kyun",News,Alec06,03/03/2024,39,"9,973"
715,Hong Jin Young infuses traditional Korean sounds into new ballad in 'Spring' MV,Music Video,Alec06,03/03/2024,1,"3,147"
716,"LE SSERAFIM secures top spot on 'Inkigayo', bags fourth music show victory with NCT's Taeyong as special MC",News,Alec06,03/03/2024,30,"8,175"
717,Son Suk Goo set to showcase transformative performance in upcoming film 'Comment Army',News,Alec06,03/03/2024,3,"3,015"
718,Former Laboum's Yulhee reveals she's living alone after divorce,News,Alec06,03/03/2024,20,"26,596"
719,Supreme court favors distributor in SG Wannabe and SeeYa's royalty dispute,News,Alec06,03/03/2024,3,"4,291"
720,VCHA unveils tracklist for 2nd single album 'Only One',News,Dani-Dee,03/03/2024,7,"2,849"
721,NCT WISH unveils dance practice for debut single 'WISH',Misc,Dani-Dee,03/03/2024,0,"1,676"
722,"'Farewell, oppa,' EXID's Junghwa mourns her group's late producer Sinsadong Tiger in new Instagram post",News,Dani-Dee,03/03/2024,5,"7,469"
723,Jennie and BROCKHAMPTON's Matt Champion tease audio of a collaboration track on social media,News,Dani-Dee,03/03/2024,10,"8,206"
724,RIIZE's 'Love 119' breaks its own best record by rising 10 spots on MelOn's monthly chart for February,News,Dani-Dee,03/03/2024,5,"2,638"
725,NCT WISH tops Japan's Oricon chart with debut song ‘WISH’,News,Dani-Dee,03/03/2024,0,"2,474"
726,Fantasy Boys' Soul belatedly revealed to have lost his father last month,News,Dani-Dee,03/03/2024,11,"3,537"
727,"IU reveals alternate happy ending for 'Love Wins All' music video, starring BTS's V (Kim Taehyung), at her concert",News,YeontanNews,03/03/2024,23,"13,177"
728,PURPLE K!SS official Twitter account gets hacked?,News,Yaki-Jones,03/03/2024,7,"4,878"
729,Daniel Dae Kim welcomes Kim Tae Hee to 'Butterfly',News,Yaki-Jones,03/03/2024,3,"10,772"
730,BLACKPINK's Jennie suffers a minor injury amid crowding at the airport,News,Yaki-Jones,03/03/2024,53,"22,626"
731,Netizens react to IVE Wonyoung’s sister Jang Da Ah’s acting debut,News,Yaki-Jones,03/03/2024,33,"27,152"
732,BLACKPINK's Lisa shows support for SHINee at SHINee's world tour stop in Singapore,News,Yaki-Jones,03/03/2024,18,"20,912"
733,"From losing 20kg to daily manifestation, Swings shares his transformative life behind the scenes",Variety,Yaki-Jones,03/03/2024,3,"5,685"
734,BigHit Music teases upcoming content for BTS's V (Kim Taehyung) in a surprise video,News,YeontanNews,03/02/2024,19,"9,701"
735,Former T-ara Member Ahreum alleges Ex-Husband's abuse towards her and their children,News,kmsml,03/02/2024,70,"21,764"
736,Former GWSN's Miya drops bold concept photos for 'MIYAO' solo debut,News,Germaine-Jay,03/02/2024,9,"4,355"
737,Xikers reveals intense preview of 'House of Tricky : Trial And Error' mini album,Teaser,Germaine-Jay,03/02/2024,3,"2,074"
738,Kim Chung Ha reverses time in MV teaser for 'EENIE MEENIE' feat. ATEEZ' Hongjoong,Teaser,Germaine-Jay,03/02/2024,4,"3,276"
739,"SPOILER 'Immortal Song' reveals TVXQ special feat. Red Velvet's Irene & Seulgi, ONF, ZEROBASEONE & more",Variety,Germaine-Jay,03/02/2024,7,"5,358"
740,Lee Jae Wook & aespa Karina's alleged first meeting at 'Prada' event goes viral,News,Germaine-Jay,03/02/2024,26,"20,839"
741,Ahn Bo Hyun is coming to Manila for a solo fan meeting in May,News,Sofia-Sayson,03/02/2024,4,"2,509"
742,Taeyeon says Kim Bum Soo is her ideal type,News,Germaine-Jay,03/02/2024,10,"10,101"
743,from20 releases new single 'Demon',Variety,Sofia-Sayson,03/02/2024,6,"3,196"
744,Red Velvet's Seulgi talks about what it took to get recruited by SM Entertainment,News,Germaine-Jay,03/02/2024,16,"13,160"
745,HORI7ON take their live streams to the city in 'LUCKY' MV,Music Video,Germaine-Jay,03/02/2024,7,"2,878"
746,Pentagon's Wooseok drops scenic MV for 'Sketch',Music Video,Germaine-Jay,03/02/2024,3,"1,879"
747,ICHILLIN' shop in style in 'On My Lips' MV teaser,Teaser,Germaine-Jay,03/02/2024,0,"1,350"
748,LE SSERAFIM win #1 + Performances from March 2nd 'Show! Music Core'!,News,Germaine-Jay,03/02/2024,15,"4,225"
749,Netizens express concern as fans crowd too close around ITZY's vehicle with the door still open,News,Susan-Han,03/02/2024,13,"9,188"
750,"Kim Sungjoo of idol group UNIQ confirms that he is married & has a son, apologizes for keeping it a secret",News,Susan-Han,03/02/2024,33,"29,254"
751,CIX announce 3rd tour '0 or 1' in North America,News,Sofia-Sayson,03/02/2024,2,"2,744"
752,Customers are putting in orders from LE SSERAFIM member Sakura's new knitting business,News,Susan-Han,03/02/2024,119,"38,284"
753,"Yoo Jae Suk, Lee Hyori, & Shin Dong Yup top TV variety star brand value rankings for March",News,Susan-Han,03/02/2024,0,"2,846"
754,K-Pop girl group songs that topped the year-end chart in their release year,News,Susan-Han,03/02/2024,14,"8,566"
755,Lee Do Hyun delivers a message of gratitude in his military uniform as his big-screen debut film 'Exhuma' attracts over 4 million moviegoers,News,Susan-Han,03/02/2024,2,"11,047"
756,RIIZE to perform at music festival 'Tecate Emblema 2024' in Mexico,News,Susan-Han,03/02/2024,3,"3,516"
757,Aespa's Giselle displays her beauty at the Loewe FW24 show for Paris Fashion Week,News,Sophie-Ha,03/02/2024,12,"8,785"
758,Netizens say they're getting NewJeans vibes from HYBE's new girl group ILLIT,News,Sophie-Ha,03/02/2024,92,"17,616"
759,Fans are loving SHINee Key's surprise appearance on 'The Seasons - Lee Hyori's Red Carpet',News,Sophie-Ha,03/02/2024,4,"5,846"
760,Kim Seon Ho spotted in Thailand with the members of 'Mukbo Bros 2',News,Sophie-Ha,03/02/2024,1,"5,114"
761,A New K-Beauty Trend: Achieve the Hemeko Makeup Look,Fashion/Beauty,ean1994,03/02/2024,9,"9,490"
762,"When BLACKPINK's Jennie calls or texts, actress Oh Na Ra makes sure to show off and announce it to everyone around her",News,Sophie-Ha,03/02/2024,42,"15,571"
763,MAMAMOO's Moonbyul receives praise for her live vocals during 'TOUCHIN&MOVIN' promotions,Original Content,Luckymoomoo,03/02/2024,24,"5,332"
764,IU's agency cracks down on concert ticket scalpers and permanently bans individuals,News,Sophie-Ha,03/02/2024,10,"5,739"
765,K-netizens have mixed reactions to Seventeen's S.Coup receiving exemption from his mandatory military service duties,News,Sophie-Ha,03/02/2024,184,"35,756"
766,K-Stars whose Ages will Surprise You,Original Content,ean1994,03/02/2024,27,"10,889"
767,"""I didn't sleep for 4 days,"" BLACKPINK's Jennie talks about how tough it is to find time for sleep with non-stop schedules as an idol",News,Sophie-Ha,03/02/2024,73,"33,220"
768,ENHYPEN's Ni-Ki issues an apology for his comment about the March 1st Independence Movement Day,News,Sophie-Ha,03/02/2024,19,"6,732"
769,Travel With TXT: 10 Fun Songs for your next Road Trip Playlist,Original Content,A-Nish,03/02/2024,1,"2,433"
770,YG Entertainment artists who founded their own labels,Original Content,Rika-go,03/02/2024,20,"8,771"
771,"LE SSERAFIM is now receiving criticism for their ""encore recorder performance"" on KBS's 'Music Bank'",News,Sophie-Ha,03/02/2024,129,"55,355"
772,‘SOLO’ by BLACKPINK's JENNIE becomes the First Music Video by a K-pop Female Soloist to hit 1 Billion views on YouTube,News,Blink-News,03/02/2024,18,"3,892"
773,'SimInvest' shares the reason behind BTS V's (Kim Taehyung) collaboration with legendary actor Jackie Chan,News,YeontanNews,03/02/2024,55,"14,740"
774,A new Instagram account sparks controversy by exposing the personal life of another well-known actor,News,Sophie-Ha,03/02/2024,59,"51,372"
775,TRI.BE's Songsun receiving attention for her striking resemblance to Girls' Generation's Yuri,News,Sophie-Ha,03/02/2024,22,"6,331"
776,G-Dragon receives praise for his latest Instagram post,News,Sophie-Ha,03/01/2024,17,"16,934"
777,Stray Kids' Bang Chan reveals stunning MV for 'Eternity',Music Video,Germaine-Jay,03/01/2024,6,"3,591"
778,Kim Chung Ha reveals 'EENIE MEENIE' track list teaser feat. ATEEZ' Hongjoong,News,Germaine-Jay,03/01/2024,9,"4,694"
779,Lee Do Hyun thanks 4 million viewers of 'Exhuma' from the military,News,Germaine-Jay,03/01/2024,4,"4,215"
780,Hyungsik tells Kwanghee to stop getting cosmetic surgery,Variety,Germaine-Jay,03/01/2024,13,"12,198"
781,Woman sentenced to prison for assaulting and blackmailing celebrity boyfriend,News,Germaine-Jay,03/01/2024,40,"14,251"
782,HORI7ON trek through the city in 'LUCKY' MV teaser,Teaser,Germaine-Jay,03/01/2024,8,"2,972"
783,LE SSERAFIM win #1 + Performances from March 1st 'Music Bank'!,News,Germaine-Jay,03/01/2024,17,"5,375"
784,Kim Seon Ho & Moon Ga Young shed tears in Daesung's 'Falling Slowly' MV teaser,Teaser,Germaine-Jay,03/01/2024,1,"4,658"
785,iKON's Song reveals track list for 'It's Call' solo debut album,News,Germaine-Jay,03/01/2024,2,"2,348"
786,TWICE's 'With YOU-th' sells over 1 million copies in its 1st week of release,News,Sofia-Sayson,03/01/2024,10,"4,062"
787,A.C.E take over the street in 'My Girl' performance MV,Music Video,Germaine-Jay,03/01/2024,1,"1,512"
788,"BTOB announce solo fan concert in Manila, set to take place in April",News,Sofia-Sayson,03/01/2024,4,"6,129"
789,"Watch 'Music Bank' Live feat. TWICE, LE SSERAFIM, NCT's Taeyong & more!",Live,Germaine-Jay,03/01/2024,1,"1,680"
790,Makeup YouTuber RISABAE confesses that she's started stanning a K-Pop idol for the first time in her life,News,Susan-Han,03/01/2024,12,"18,040"
791,"VCHA announce their second single, 'Only One'",News,Susan-Han,03/01/2024,6,"3,143"
792,"Actor Lee Seo Jin firmly denies rumors that he ghosted a longtime girlfriend, warns strong legal action",News,Susan-Han,03/01/2024,24,"14,337"
793,Netizens react to LE SSERAFIM's 'Easy' encore stage on 'M! Countdown',News,Susan-Han,03/01/2024,142,"40,872"
794,2AM's Seulong & Lee Sung Kyung sing emotional duet 'Let the Star Shine Us Again' for 'Transit Love 3',Music Video,Susan-Han,03/01/2024,2,"3,102"
795,Former NU'EST member Aron draws criticism for the steep price of his special fan event,News,Susan-Han,03/01/2024,25,"7,496"
796,Brave Entertainment's new girl group Candy Shop to debut at the end of March,News,Susan-Han,03/01/2024,13,"4,072"
797,Witness the dynamic chemistry between BTS's V & Jackie Chan in new 'SimInvest' CF,CF,Susan-Han,03/01/2024,36,"15,858"
798,TREASURE members show unease as they find themselves in unfamiliar territory on new romance survival show 'Shining SOLO',Variety,Susan-Han,03/01/2024,9,"6,316"
799,Seventeen's S.Coups reportedly declared exempt from mandatory military service after knee surgery,News,Susan-Han,03/01/2024,105,"31,154"
800,BTS's J-Hope continues to thrive in his mandatory military service,News,Sophie-Ha,03/01/2024,9,"8,862"
801,ENHYPEN's Jake buys a lucky fan perfume at the Prada store,News,Sophie-Ha,03/01/2024,3,"8,762"
802,K-netizens react to Shohei Ohtani's surprise marriage announcement,BUZZ News,Sophie-Ha,03/01/2024,24,"21,661"
803,Park Ji Hoon becomes a free agent after his contract with Maroo Entertainment expires,News,Sophie-Ha,03/01/2024,2,"5,675"
804,President Yoon Suk Yeol and Meta's Mark Zuckerberg meet in Seoul to discuss AI Technology,BUZZ News,Sophie-Ha,03/01/2024,13,"3,046"
805,K-netizens say aespa's Ningning looks like a princess,News,Sophie-Ha,03/01/2024,19,"12,332"
806,15 Iconic Quotes by the ‘King of K-pop’ G-Dragon,Original Content,Rika-go,03/01/2024,17,"5,681"
807,Prosecution seeks a 4 year prison sentence for the sister-in-law who distributed sex videos and blackmailed Hwang Ui Jo,News,Sophie-Ha,03/01/2024,16,"6,678"
808,BLACKPINK's LISA becomes the Fastest K-pop Female Soloist To Surpass 2 Billion Streams on Spotify,News,Real-Kpop-News,03/01/2024,19,"3,370"
809,'Apartment 404' producer reveals the truth behind BLACKPINK Jennie's alleged profanity on the show,News,Sophie-Ha,03/01/2024,32,"20,110"
810,"Enjoying Park Shin Hye in 'Doctor Slump'? If so, check out these 7 Park Shin Hye K-Dramas!",Original Content,ean1994,03/01/2024,1,"4,604"
811,RIIZE's Wonbin reveals the reason why he wanted to give up when he first entered SM,News,Sophie-Ha,03/01/2024,10,"7,586"
812,Pentagon's Jinho and Hui to hold their fan con 'Spring Picnic',News,Sophie-Ha,03/01/2024,1,"1,534"
813,Circle Chart releases chart rankings for February 18 to February 24,News,GhostWriter,03/01/2024,12,"3,305"
814,ENHYPEN's Ni-Ki receives backlash for his comment about the March 1st Independence Movement Day,News,Sophie-Ha,03/01/2024,75,"17,663"
815,K- netizens react to the report that Lee Jae Wook is leaving C-Jes Entertainment to start his own agency,News,Sophie-Ha,03/01/2024,16,"10,612"
816,aespa's Karina makes her first public appearance after the dating news with actor Lee Jae Wook,News,Sophie-Ha,03/01/2024,55,"20,101"
817,Highlight display their majestic charms in the new teasers for their 5th mini-album 'Switch On',News,Sophie-Ha,02/29/2024,3,"2,237"
818,"""Hope On the Street"" teaser unveils charismatic dance moves from #jhope",Original Content,Anaaya,02/29/2024,5,"2,721"
819,Casting Lineup Revealed for BL Music Drama 'Just Like Jazz',News,kmsml,02/29/2024,1,"4,650"
820,Exclusive report reveals Lee Jae Wook will leave C-Jes Entertainment and start his own agency,Rumors,Sophie-Ha,02/29/2024,15,"10,168"
821,Bang Ye Dam says 'Come to Me' in adorable special MV,Music Video,Germaine-Jay,02/29/2024,0,"1,808"
822,A.C.E dance on the street in 'My Girl' performance MV,Music Video,Germaine-Jay,02/29/2024,2,"1,356"
823,Kim Chung Ha reveals track list for 'EENIE MEENIE' single album,News,Germaine-Jay,02/29/2024,3,"4,910"
824,Winners of the 'Korean Music Awards 2024'!,News,Germaine-Jay,02/29/2024,16,"21,281"
825,TWICE's Jihyo reveals what got trainees kicked from JYP Entertainment,Misc,Germaine-Jay,02/29/2024,25,"22,989"
826,'The Glory' actor Heo Dong Won files to divorce wife after 1 year of marriage,News,Germaine-Jay,02/29/2024,19,"11,708"
827,YOUNG POSSE to make a comeback in March,News,Germaine-Jay,02/29/2024,7,"2,183"
828,LE SSERAFIM win #1 + Performances from February 29th 'M! Countdown'!,News,Germaine-Jay,02/29/2024,8,"3,409"
829,Former Oh My Girl's JinE apologizes for post about aespa's Karina & Lee Jae Wook dating,News,Germaine-Jay,02/29/2024,76,"49,087"
830,Big Bang's Daesung reveals emotional 'Falling Slowly' MV teaser starring Kim Seon Ho & Moon Ga Young,Teaser,Germaine-Jay,02/29/2024,6,"5,377"
831,Singer Ben divorces after 3 years of marriage,News,Germaine-Jay,02/29/2024,16,"21,578"
832,"B1A4's Sandeul, Oh My Girl's Hyojung & ONF's Hyojin team up as 'HELLO! WM_V' for '366 Days' special MV",Music Video,Germaine-Jay,02/29/2024,0,"1,527"
833,iKON's Bobby drops epic full live performance film for 'Sir. Robert',Music Video,Germaine-Jay,02/29/2024,3,"2,048"
834,ICHILLIN' reveal highlight medley for 'Feelin' Hot' comeback,Teaser,Germaine-Jay,02/29/2024,1,"1,464"
835,Viral dedicated fan of NCT's Taeyong continues to promote his song 'TAP',News,Sophie-Ha,02/29/2024,14,"4,256"
836,"Yoo Jae Suk preparing a new SBS variety, 'A Moment To Spare'",News,Susan-Han,02/29/2024,10,"6,727"
